TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2026-01-06,2026-01-06,CM,MSE,STK,,,SJS,EQ,,,,,,0.00,0.00,0.00,1783.80,0.00,1829.30,,1783.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SJVN,EQ,,,,,,0.00,0.00,0.00,84.35,0.00,87.65,,84.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKFINDIA,EQ,,,,,,0.00,0.00,0.00,1814.20,0.00,1833.20,,1814.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKFINDUS,EQ,,,,,,0.00,0.00,0.00,2516.20,0.00,2587.45,,2516.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKIPPER,EQ,,,,,,0.00,0.00,0.00,431.15,0.00,435.00,,431.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKJPL,BE,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKMEGGPROD,EQ,,,,,,0.00,0.00,0.00,374.90,0.00,369.95,,374.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKPSEC,EQ,,,,,,0.00,0.00,0.00,110.70,0.00,115.70,,110.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKYGOLD,EQ,,,,,,0.00,0.00,0.00,334.15,0.00,335.75,,334.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKYIND,EQ,,,,,,0.00,0.00,0.00,88.80,0.00,89.95,,88.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKYLINE,EQ,,,,,,0.00,0.00,0.00,8.95,0.00,8.95,,8.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SKYWEB,EQ,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SLESHA,BZ,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMARTFIN,EQ,,,,,,0.00,0.00,0.00,8.85,0.00,8.90,,8.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMARTLINK,EQ,,,,,,0.00,0.00,0.00,132.35,0.00,130.80,,132.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMARTWORKS,EQ,,,,,,0.00,0.00,0.00,492.30,0.00,506.00,,492.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMCGLOBAL,EQ,,,,,,0.00,0.00,0.00,88.85,0.00,90.05,,88.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMCSL,EQ,,,,,,0.00,0.00,0.00,23.00,0.00,23.00,,23.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMGOLD,EQ,,,,,,0.00,0.00,0.00,12.35,0.00,12.70,,12.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMLMAH,EQ,,,,,,0.00,0.00,0.00,4220.50,0.00,4116.00,,4220.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMLT,EQ,,,,,,0.00,0.00,0.00,85.95,0.00,85.35,,85.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMMIL,BE,,,,,,0.00,0.00,0.00,0.75,0.00,0.75,,0.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMRUTHI,EQ,,,,,,0.00,0.00,0.00,117.10,0.00,117.75,,117.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SMSPHARMA,EQ,,,,,,0.00,0.00,0.00,343.05,0.00,335.70,,343.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SNL,EQ,,,,,,0.00,0.00,0.00,370.40,0.00,371.00,,370.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SNOWMAN,EQ,,,,,,0.00,0.00,0.00,40.25,0.00,40.35,,40.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SNSDIAGNOS,BZ,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SNSPL,EQ,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOBHA,EQ,,,,,,0.00,0.00,0.00,1548.50,0.00,1576.90,,1548.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOFCOM,EQ,,,,,,0.00,0.00,0.00,46.30,0.00,45.90,,46.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOFTRAKV,EQ,,,,,,0.00,0.00,0.00,1.85,0.00,1.90,,1.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOFTSOL,EQ,,,,,,0.00,0.00,0.00,228.25,0.00,226.65,,228.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOFTTECH,EQ,,,,,,0.00,0.00,0.00,322.90,0.00,325.65,,322.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOLARA,EQ,,,,,,0.00,0.00,0.00,567.15,0.00,576.45,,567.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOLARINDS,EQ,,,,,,0.00,0.00,0.00,12856.00,0.00,12731.00,,12856.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOLARWORLD,EQ,,,,,,0.00,0.00,0.00,275.90,0.00,275.10,,275.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOLEX,EQ,,,,,,0.00,0.00,0.00,1215.90,0.00,1249.40,,1215.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOLIMAC,EQ,,,,,,0.00,0.00,0.00,110.50,0.00,112.45,,110.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOMANYCERA,EQ,,,,,,0.00,0.00,0.00,403.70,0.00,405.65,,403.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOMATEX,BE,,,,,,0.00,0.00,0.00,132.75,0.00,135.45,,132.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOMICONVEY,EQ,,,,,,0.00,0.00,0.00,121.85,0.00,122.45,,121.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SONACOMS,EQ,,,,,,0.00,0.00,0.00,476.45,0.00,481.40,,476.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SONALAD,EQ,,,,,,0.00,0.00,0.00,43.05,0.00,43.35,,43.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SONAMLTD,EQ,,,,,,0.00,0.00,0.00,41.55,0.00,41.95,,41.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SONATSOFTW,EQ,,,,,,0.00,0.00,0.00,351.60,0.00,360.50,,351.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOPHIA,EQ,,,,,,0.00,0.00,0.00,9.70,0.00,9.70,,9.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOTL,EQ,,,,,,0.00,0.00,0.00,379.30,0.00,380.10,,379.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOURCENTRL,EQ,,,,,,0.00,0.00,0.00,138.50,0.00,132.50,,138.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOUTHBANK,EQ,,,,,,0.00,0.00,0.00,42.10,0.00,39.70,,42.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOUTHMG,EQ,,,,,,0.00,0.00,0.00,89.70,0.00,88.35,,89.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOUTHWEST,BE,,,,,,0.00,0.00,0.00,187.90,0.00,188.85,,187.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SOVERDIA,EQ,,,,,,0.00,0.00,0.00,35.95,0.00,32.70,,35.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPAL,EQ,,,,,,0.00,0.00,0.00,692.25,0.00,700.45,,692.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPANDANA,EQ,,,,,,0.00,0.00,0.00,260.60,0.00,260.85,,260.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPANGLE,BE,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPARC,EQ,,,,,,0.00,0.00,0.00,135.90,0.00,135.35,,135.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPCAPIT,EQ,,,,,,0.00,0.00,0.00,56.75,0.00,59.85,,56.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPCENET,BE,,,,,,0.00,0.00,0.00,6.55,0.00,6.80,,6.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPECFOOD,EQ,,,,,,0.00,0.00,0.00,17.00,0.00,16.65,,17.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPECIALITY,EQ,,,,,,0.00,0.00,0.00,115.80,0.00,112.15,,115.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPECTRUM,EQ,,,,,,0.00,0.00,0.00,1141.40,0.00,1189.60,,1141.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPENCERS,EQ,,,,,,0.00,0.00,0.00,41.55,0.00,41.15,,41.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPIC,EQ,,,,,,0.00,0.00,0.00,80.90,0.00,82.15,,80.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPICEJET,EQ,,,,,,0.00,0.00,0.00,29.50,0.00,29.80,,29.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPICELOUNG,BE,,,,,,0.00,0.00,0.00,39.75,0.00,41.85,,39.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPLIL,EQ,,,,,,0.00,0.00,0.00,34.35,0.00,34.05,,34.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPLPETRO,EQ,,,,,,0.00,0.00,0.00,604.05,0.00,642.60,,604.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPMLINDIA,EQ,,,,,,0.00,0.00,0.00,20.45,0.00,20.45,,20.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPMLINFRA,EQ,,,,,,0.00,0.00,0.00,193.80,0.00,186.45,,193.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPORTKING,EQ,,,,,,0.00,0.00,0.00,86.55,0.00,86.65,,86.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SPRAYKING,EQ,,,,,,0.00,0.00,0.00,1.85,0.00,1.80,,1.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRAMSET,EQ,,,,,,0.00,0.00,0.00,406.00,0.00,425.95,,406.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRD,EQ,,,,,,0.00,0.00,0.00,67.90,0.00,66.90,,67.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SREEL,EQ,,,,,,0.00,0.00,0.00,217.25,0.00,218.05,,217.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRESTHA,EQ,,,,,,0.00,0.00,0.00,0.30,0.00,0.30,,0.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRF,EQ,,,,,,0.00,0.00,0.00,3051.40,0.00,3089.30,,3051.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRGHFL,EQ,,,,,,0.00,0.00,0.00,282.05,0.00,283.20,,282.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRHHYPOLTD,EQ,,,,,,0.00,0.00,0.00,507.45,0.00,515.35,,507.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRIKPRIND,EQ,,,,,,0.00,0.00,0.00,22.90,0.00,22.05,,22.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRINACHA,EQ,,,,,,0.00,0.00,0.00,31.00,0.00,28.80,,31.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRINARAYAN,EQ,,,,,,0.00,0.00,0.00,10.00,0.00,10.00,,10.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRM,EQ,,,,,,0.00,0.00,0.00,531.30,0.00,528.75,,531.30,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SRPL,BZ,,,,,,0.00,0.00,0.00,0.65,0.00,0.65,,0.65,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SSDL,EQ,,,,,,0.00,0.00,0.00,78.40,0.00,78.20,,78.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SSF,EQ,,,,,,0.00,0.00,0.00,15.50,0.00,15.50,,15.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SSLEL,EQ,,,,,,0.00,0.00,0.00,261.00,0.00,261.00,,261.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SSWL,EQ,,,,,,0.00,0.00,0.00,213.50,0.00,213.90,,213.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STALLION,BE,,,,,,0.00,0.00,0.00,232.90,0.00,244.80,,232.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STANLEY,EQ,,,,,,0.00,0.00,0.00,192.35,0.00,194.65,,192.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STAR,EQ,,,,,,0.00,0.00,0.00,985.10,0.00,950.65,,985.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STARCEMENT,EQ,,,,,,0.00,0.00,0.00,220.85,0.00,223.40,,220.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STARDELTA,EQ,,,,,,0.00,0.00,0.00,585.40,0.00,588.75,,585.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STARHEALTH,EQ,,,,,,0.00,0.00,0.00,452.20,0.00,458.15,,452.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STARHFL,EQ,,,,,,0.00,0.00,0.00,13.55,0.00,13.45,,13.55,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STARLOG,EQ,,,,,,0.00,0.00,0.00,37.75,0.00,36.50,,37.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STARPAPER,EQ,,,,,,0.00,0.00,0.00,160.75,0.00,163.05,,160.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STARTECK,EQ,,,,,,0.00,0.00,0.00,276.35,0.00,279.75,,276.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STCINDIA,EQ,,,,,,0.00,0.00,0.00,124.50,0.00,127.15,,124.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STCL,BE,,,,,,0.00,0.00,0.00,9.25,0.00,9.25,,9.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STDSFAC,EQ,,,,,,0.00,0.00,0.00,50.85,0.00,48.20,,50.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STEADFAST,BE,,,,,,0.00,0.00,0.00,14.90,0.00,14.90,,14.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STEELCAS,EQ,,,,,,0.00,0.00,0.00,207.05,0.00,209.45,,207.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STEELCITY,EQ,,,,,,0.00,0.00,0.00,92.45,0.00,91.30,,92.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STEELXIND,EQ,,,,,,0.00,0.00,0.00,9.05,0.00,9.10,,9.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STEL,EQ,,,,,,0.00,0.00,0.00,467.95,0.00,484.60,,467.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STERTOOLS,EQ,,,,,,0.00,0.00,0.00,267.35,0.00,271.40,,267.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STL,EQ,,,,,,0.00,0.00,0.00,9.20,0.00,9.00,,9.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STLNETWORK,EQ,,,,,,0.00,0.00,0.00,22.25,0.00,22.35,,22.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STLSTRINF,EQ,,,,,,0.00,0.00,0.00,23.85,0.00,24.85,,23.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STLTECH,EQ,,,,,,0.00,0.00,0.00,99.15,0.00,102.10,,99.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STOVEKRAFT,EQ,,,,,,0.00,0.00,0.00,575.80,0.00,589.35,,575.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STRATMONT,EQ,,,,,,0.00,0.00,0.00,61.60,0.00,60.90,,61.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STRGRENWO,EQ,,,,,,0.00,0.00,0.00,29.80,0.00,29.70,,29.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STUDDS,EQ,,,,,,0.00,0.00,0.00,539.60,0.00,541.40,,539.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STYL,EQ,,,,,,0.00,0.00,0.00,285.90,0.00,278.35,,285.90,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STYLAMIND,EQ,,,,,,0.00,0.00,0.00,2197.60,0.00,2188.50,,2197.60,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STYLEBAAZA,EQ,,,,,,0.00,0.00,0.00,258.00,0.00,262.00,,258.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,STYRENIX,EQ,,,,,,0.00,0.00,0.00,1955.80,0.00,1975.80,,1955.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUBEXLTD,EQ,,,,,,0.00,0.00,0.00,11.40,0.00,11.45,,11.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUBROS,EQ,,,,,,0.00,0.00,0.00,892.35,0.00,909.55,,892.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUCROSA,EQ,,,,,,0.00,0.00,0.00,9.20,0.00,9.20,,9.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUDARSCHEM,EQ,,,,,,0.00,0.00,0.00,969.20,0.00,966.95,,969.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUDEEPPHRM,EQ,,,,,,0.00,0.00,0.00,590.40,0.00,597.50,,590.40,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUDTIND-B,EQ,,,,,,0.00,0.00,0.00,72.95,0.00,73.85,,72.95,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUGALDAM,EQ,,,,,,0.00,0.00,0.00,68.25,0.00,72.00,,68.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUKHJITS,EQ,,,,,,0.00,0.00,0.00,191.75,0.00,192.65,,191.75,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SULA,EQ,,,,,,0.00,0.00,0.00,211.15,0.00,214.30,,211.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUMEDHA,EQ,,,,,,0.00,0.00,0.00,44.45,0.00,44.30,,44.45,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUMEETINDS,EQ,,,,,,0.00,0.00,0.00,28.70,0.00,29.30,,28.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUMICHEM,EQ,,,,,,0.00,0.00,0.00,473.35,0.00,479.40,,473.35,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUMIT,EQ,,,,,,0.00,0.00,0.00,65.10,0.00,64.90,,65.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUMMITSEC,EQ,,,,,,0.00,0.00,0.00,1901.80,0.00,1938.00,,1901.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUMUKA,EQ,,,,,,0.00,0.00,0.00,212.00,0.00,213.65,,212.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNAYANA,EQ,,,,,,0.00,0.00,0.00,34.00,0.00,34.00,,34.00,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNCLAY,EQ,,,,,,0.00,0.00,0.00,1268.70,0.00,1230.50,,1268.70,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNDARAM,EQ,,,,,,0.00,0.00,0.00,1.80,0.00,1.80,,1.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNDARMFIN,EQ,,,,,,0.00,0.00,0.00,5295.50,0.00,5363.50,,5295.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNDRMBRAK,EQ,,,,,,0.00,0.00,0.00,685.85,0.00,694.15,,685.85,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNDRMFAST,EQ,,,,,,0.00,0.00,0.00,939.05,0.00,939.00,,939.05,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNDROP,EQ,,,,,,0.00,0.00,0.00,704.25,0.00,705.35,,704.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNFLAG,EQ,,,,,,0.00,0.00,0.00,267.65,0.00,268.40,,267.65,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNILAGR,EQ,,,,,,0.00,0.00,0.00,87.10,0.00,87.10,,87.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNLOC,EQ,,,,,,0.00,0.00,0.00,75.50,0.00,75.50,,75.50,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNPHARMA,EQ,,,,,,0.00,0.00,0.00,1760.20,0.00,1728.90,,1760.20,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNPOINT,BE,,,,,,0.00,0.00,0.00,16.25,0.00,16.25,,16.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNSHIEL,EQ,,,,,,0.00,0.00,0.00,894.10,0.00,908.05,,894.10,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNTECK,EQ,,,,,,0.00,0.00,0.00,422.15,0.00,422.20,,422.15,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUNTV,EQ,,,,,,0.00,0.00,0.00,578.80,0.00,585.20,,578.80,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUPER,EQ,,,,,,0.00,0.00,0.00,691.25,0.00,710.00,,691.25,,,0,0.00,0,F1,1,,,,,
2026-01-06,2026-01-06,CM,MSE,STK,,,SUPERHOUSE,EQ,,,,,,0.00,0.00,0.00,153.20,0.00,155.10,,153.20,,,0,0.00,0,F1,1,,,,,
